0.67686,0.27438,0.32417,0.60124,32.342,45.928,4.2448,5.7
0.67727,0.27372,0.32399,0.60117,32.377,45.901,4.1492,5.75
0.6779,0.27288,0.32353,0.6011,32.409,45.873,4.0529,5.8
0.67854,0.27236,0.3232,0.60079,32.438,45.846,3.9543,5.85
0.67922,0.27153,0.32296,0.60053,32.464,45.818,3.8558,5.9
0.67968,0.27045,0.32261,0.60067,32.486,45.79,3.7567,5.95
0.68015,0.27,0.32225,0.60054,32.505,45.762,3.6558,6
0.68075,0.26918,0.32206,0.60033,32.521,45.734,3.5534,6.05
0.68117,0.26855,0.32174,0.60031,32.534,45.705,3.45,6.1
0.68165,0.26785,0.32125,0.60034,32.544,45.677,3.3457,6.15
0.6822,0.26711,0.32104,0.60016,32.551,45.648,3.2408,6.2
0.68271,0.26648,0.32068,0.60005,32.554,45.619,3.1358,6.25
0.68315,0.26605,0.32053,0.59982,32.555,45.589,3.0288,6.3
0.68374,0.265,0.31996,0.59992,32.552,45.559,2.9225,6.35
0.68428,0.2644,0.31983,0.59963,32.546,45.529,2.814,6.4
0.68491,0.26364,0.31951,0.59941,32.537,45.499,2.705,6.45
0.68533,0.26307,0.31924,0.59933,32.525,45.469,2.5956,6.5
0.68593,0.26244,0.31884,0.59914,32.51,45.439,2.4846,6.55
0.68642,0.26161,0.31889,0.59891,32.492,45.409,2.3738,6.6
0.68709,0.26109,0.31854,0.59856,32.471,45.378,2.2618,6.65
0.68767,0.26033,0.31828,0.59836,32.447,45.348,2.1503,6.7
0.6881,0.25959,0.31802,0.59833,32.419,45.317,2.0384,6.75
0.6884,0.25892,0.31768,0.59846,32.388,45.285,1.927,6.8
0.68894,0.2582,0.31737,0.5983,32.355,45.254,1.8143,6.85
0.68935,0.25732,0.31699,0.59841,32.318,45.222,1.7026,6.9
0.6898,0.25668,0.31671,0.59832,32.278,45.19,1.5901,6.95
0.69045,0.25571,0.3167,0.59799,32.235,45.158,1.4769,7
0.691,0.255,0.31625,0.5979,32.189,45.126,1.3647,7.05
0.69149,0.25435,0.31607,0.59771,32.14,45.093,1.2523,7.1
0.69212,0.25357,0.31588,0.59741,32.088,45.06,1.1409,7.15
0.69257,0.253,0.31553,0.59731,32.032,45.027,1.0294,7.2
0.69308,0.25239,0.31509,0.59721,31.974,44.994,0.91839,7.25
0.6936,0.25186,0.31478,0.59699,31.913,44.961,0.80584,7.3
0.69404,0.25111,0.31457,0.59691,31.848,44.927,0.69729,7.35
0.69432,0.25041,0.3145,0.59691,31.78,44.892,0.58845,7.4
0.69492,0.2495,0.31411,0.5968,31.71,44.858,0.47873,7.45
0.69537,0.24886,0.31393,0.59664,31.636,44.824,0.36923,7.5
0.69616,0.24803,0.31368,0.59619,31.56,44.79,0.26009,7.55
0.69635,0.24732,0.31339,0.59642,31.48,44.756,0.15155,7.6
0.69699,0.24652,0.31314,0.59614,31.398,44.721,0.044436,7.65
0.6976,0.24566,0.31273,0.59599,31.312,44.686,-0.061638,7.7
0.69807,0.24537,0.31249,0.59568,31.224,44.651,-0.16773,7.75
0.69855,0.2443,0.31215,0.59574,31.133,44.616,-0.27349,7.8
0.69899,0.24355,0.31211,0.59555,31.039,44.581,-0.37823,7.85
0.69976,0.24279,0.31164,0.59521,30.942,44.545,-0.48098,7.9
0.7002,0.24209,0.31121,0.59521,30.842,44.51,-0.58434,7.95
0.70063,0.24138,0.31109,0.59504,30.74,44.474,-0.6858,8
0.70118,0.2408,0.3107,0.59483,30.634,44.438,-0.78511,8.05
0.7016,0.24016,0.31041,0.59475,30.526,44.402,-0.88508,8.1
0.70226,0.23938,0.30999,0.5945,30.415,44.366,-0.98316,8.15
0.7026,0.23882,0.30971,0.59447,30.301,44.329,-1.0795,8.2
0.7032,0.23781,0.30952,0.59427,30.184,44.293,-1.1746,8.25
0.70362,0.23716,0.30915,0.59423,30.065,44.256,-1.2688,8.3
0.70415,0.23664,0.30872,0.59402,29.942,44.219,-1.3612,8.35
0.70473,0.23582,0.30874,0.59365,29.817,44.181,-1.4523,8.4
0.70501,0.23496,0.3084,0.59384,29.69,44.144,-1.5423,8.45
0.70551,0.23438,0.30829,0.59353,29.56,44.107,-1.6301,8.5
0.70621,0.23367,0.30782,0.59322,29.427,44.069,-1.7159,8.55
0.70656,0.23301,0.30761,0.59318,29.292,44.032,-1.8005,8.6
0.70704,0.23224,0.30723,0.5931,29.153,43.993,-1.8835,8.65
0.70757,0.23159,0.307,0.59285,29.013,43.955,-1.965,8.7
0.7081,0.23109,0.30622,0.59281,28.869,43.917,-2.0444,8.75
0.70856,0.23027,0.30627,0.59256,28.724,43.878,-2.1227,8.8
0.70916,0.22928,0.30591,0.59241,28.575,43.84,-2.1981,8.85
0.70946,0.22872,0.30589,0.59228,28.424,43.801,-2.2717,8.9
0.70996,0.22778,0.30543,0.59228,28.271,43.762,-2.3438,8.95
0.71046,0.22731,0.30535,0.59189,28.115,43.722,-2.4135,9
0.71109,0.22659,0.30484,0.59167,27.957,43.683,-2.482,9.05
0.71162,0.22577,0.3044,0.59158,27.796,43.644,-2.5479,9.1
0.7121,0.2249,0.30436,0.59136,27.633,43.604,-2.6121,9.15
0.71253,0.22434,0.3041,0.59118,27.468,43.564,-2.674,9.2
0.71303,0.22343,0.30372,0.59112,27.3,43.524,-2.7337,9.25
0.71348,0.22284,0.30337,0.59098,27.13,43.484,-2.7912,9.3
0.71404,0.22202,0.3031,0.59075,26.958,43.444,-2.8474,9.35
0.71453,0.22113,0.30273,0.59068,26.784,43.404,-2.9002,9.4
0.71488,0.22038,0.30233,0.59074,26.607,43.364,-2.9515,9.45
0.71547,0.21982,0.302,0.5904,26.428,43.323,-3.0003,9.5
0.71584,0.21929,0.30173,0.59029,26.247,43.282,-3.0464,9.55
0.71627,0.21844,0.30133,0.59029,26.064,43.241,-3.091,9.6
0.7168,0.2177,0.30132,0.58992,25.878,43.2,-3.1322,9.65
0.71731,0.21689,0.30116,0.58968,25.691,43.159,-3.1725,9.7
0.71779,0.21623,0.30088,0.58949,25.501,43.117,-3.2092,9.75
0.71826,0.21549,0.30053,0.58936,25.309,43.076,-3.2437,9.8
0.71869,0.21465,0.3002,0.58931,25.116,43.034,-3.2763,9.85
0.71922,0.21407,0.29993,0.58902,24.92,42.992,-3.3057,9.9
0.71985,0.21339,0.29963,0.58864,24.722,42.949,-3.331,9.95
0.72022,0.21263,0.29911,0.58873,24.522,42.905,-3.3538,10
0.72057,0.21198,0.29884,0.58867,24.321,42.862,-3.375,10.05
0.72116,0.21116,0.2984,0.58847,24.118,42.819,-3.3947,10.1
0.72151,0.21036,0.29837,0.58834,23.913,42.777,-3.4125,10.15
0.72192,0.20967,0.29805,0.58824,23.706,42.734,-3.4274,10.2
0.7223,0.20897,0.29785,0.58813,23.498,42.691,-3.4398,10.25
0.72299,0.20827,0.29743,0.58774,23.288,42.648,-3.4496,10.3
0.72338,0.20741,0.29692,0.58783,23.076,42.606,-3.4577,10.35
0.72394,0.20675,0.29666,0.5875,22.863,42.562,-3.4623,10.4
0.72427,0.20623,0.29658,0.58732,22.648,42.519,-3.4643,10.45
0.72459,0.20535,0.29622,0.58741,22.431,42.476,-3.4645,10.5
0.72511,0.20477,0.29591,0.58712,22.213,42.433,-3.4618,10.55
0.72572,0.20392,0.29569,0.58678,21.994,42.389,-3.4562,10.6
0.72606,0.20312,0.29549,0.58674,21.772,42.346,-3.4486,10.65
0.72664,0.20246,0.29515,0.58642,21.55,42.302,-3.4382,10.7
0.7272,0.20173,0.29474,0.58619,21.326,42.258,-3.4252,10.75
0.72747,0.20105,0.29473,0.58609,21.101,42.214,-3.4098,10.8
0.72801,0.20015,0.29406,0.58606,20.874,42.17,-3.3917,10.85
0.72864,0.1995,0.29371,0.58568,20.646,42.126,-3.3711,10.9
0.72891,0.19895,0.2934,0.58569,20.416,42.081,-3.3481,10.95
0.7295,0.19837,0.2933,0.5852,20.186,42.036,-3.3222,11
0.73006,0.1974,0.29271,0.58512,19.954,41.992,-3.295,11.05
0.73053,0.19664,0.29267,0.58481,19.722,41.947,-3.265,11.1
0.73101,0.19604,0.29208,0.58471,19.488,41.902,-3.2322,11.15
0.73133,0.1953,0.29191,0.58463,19.253,41.857,-3.1973,11.2
0.73185,0.19433,0.29182,0.58435,19.017,41.812,-3.1598,11.25
0.73232,0.19391,0.29145,0.5841,18.78,41.767,-3.1205,11.3
0.73265,0.19311,0.29116,0.58409,18.542,41.722,-3.0782,11.35
0.73318,0.19237,0.29064,0.58393,18.303,41.677,-3.0339,11.4
0.73361,0.19142,0.29053,0.58375,18.063,41.631,-2.9872,11.45
0.73399,0.19051,0.29011,0.58379,17.822,41.585,-2.9379,11.5
0.73447,0.18996,0.28989,0.58347,17.581,41.54,-2.8866,11.55
0.73506,0.18925,0.2894,0.5832,17.338,41.494,-2.8332,11.6
0.7355,0.18868,0.28934,0.58285,17.095,41.448,-2.777,11.65
0.73578,0.18788,0.28923,0.58282,16.851,41.402,-2.7188,11.7
0.73619,0.18721,0.28866,0.5828,16.607,41.356,-2.6591,11.75
0.7367,0.18624,0.28838,0.5826,16.362,41.31,-2.5969,11.8
0.73742,0.18539,0.28792,0.58219,16.116,41.263,-2.5319,11.85
0.73774,0.18472,0.28783,0.58204,15.87,41.217,-2.4655,11.9
0.73821,0.18427,0.28741,0.58179,15.623,41.17,-2.3976,11.95
0.73882,0.18358,0.28726,0.58132,15.376,41.124,-2.3268,12
0.73913,0.18263,0.28711,0.5813,15.128,41.077,-2.2546,12.05
0.73946,0.18185,0.28657,0.58138,14.88,41.03,-2.1801,12.1
0.74003,0.18104,0.2864,0.58099,14.631,40.983,-2.1039,12.15
0.74058,0.18069,0.28587,0.58067,14.382,40.937,-2.0265,12.2
0.74107,0.1798,0.28532,0.58059,14.133,40.89,-1.9462,12.25
0.74159,0.17885,0.28497,0.58039,13.884,40.842,-1.8647,12.3
0.74192,0.1783,0.28491,0.58016,13.635,40.795,-1.7811,12.35
0.74222,0.17777,0.28439,0.5802,13.385,40.748,-1.6961,12.4
0.7426,0.1768,0.28426,0.58007,13.135,40.701,-1.6097,12.45
0.74324,0.17603,0.28377,0.57972,12.885,40.653,-1.5213,12.5
0.74374,0.17537,0.28355,0.57939,12.635,40.606,-1.432,12.55
0.74392,0.17481,0.28347,0.57937,12.386,40.558,-1.3407,12.6
0.74438,0.17397,0.28312,0.5792,12.136,40.51,-1.2478,12.65
0.74486,0.17306,0.2832,0.57882,11.886,40.463,-1.1538,12.7
0.74544,0.1725,0.2825,0.57859,11.636,40.415,-1.0583,12.75
0.74568,0.17187,0.28228,0.57856,11.386,40.367,-0.96133,12.8
0.74631,0.17087,0.28177,0.5783,11.136,40.319,-0.86326,12.85
0.74664,0.17034,0.28137,0.57822,10.887,40.271,-0.76409,12.9
0.74705,0.16935,0.28132,0.57802,10.638,40.223,-0.66383,12.95
0.74749,0.16858,0.28109,0.57778,10.389,40.175,-0.5622,13
0.74792,0.16779,0.28063,0.57767,10.141,40.126,-0.45968,13.05
0.74841,0.16727,0.28044,0.57728,9.8923,40.078,-0.35529,13.1
0.74878,0.16642,0.28013,0.5772,9.6447,40.03,-0.25127,13.15
0.74957,0.16561,0.27938,0.57678,9.3975,39.981,-0.14559,13.2
0.7498,0.16512,0.2792,0.57669,9.1509,39.933,-0.03955,13.25
0.75032,0.16466,0.2789,0.5763,8.905,39.885,0.067481,13.3
0.75081,0.16376,0.27852,0.5761,8.6595,39.836,0.17569,13.35
0.75119,0.16285,0.27828,0.57598,8.4145,39.787,0.28475,13.4
0.75168,0.16207,0.27776,0.57582,8.1704,39.738,0.39402,13.45
0.75218,0.1613,0.27755,0.57547,7.9271,39.689,0.50341,13.5
0.75261,0.16041,0.27714,0.57536,7.6841,39.641,0.6136,13.55
0.7528,0.15979,0.27697,0.57536,7.442,39.592,0.72433,13.6
0.75334,0.1592,0.27666,0.57497,7.2007,39.543,0.83584,13.65
0.75359,0.15848,0.2764,0.57497,6.9603,39.494,0.94747,13.7
0.75417,0.15772,0.27591,0.57466,6.7206,39.444,1.0593,13.75
0.7545,0.15701,0.27572,0.5745,6.4819,39.395,1.1715,13.8
0.75495,0.1561,0.27538,0.57433,6.244,39.346,1.2838,13.85
0.75541,0.15544,0.27498,0.57409,6.0071,39.297,1.3961,13.9
0.75579,0.15474,0.2749,0.57382,5.7712,39.247,1.5084,13.95
0.7562,0.15388,0.2745,0.5737,5.5367,39.199,1.6205,14
0.75653,0.15313,0.27406,0.57368,5.3032,39.15,1.7325,14.05
0.75701,0.15254,0.27392,0.57326,5.0708,39.1,1.8449,14.1
0.75732,0.1516,0.27358,0.57327,4.8397,39.051,1.957,14.15
0.7579,0.15104,0.27313,0.57287,4.61,39.002,2.0688,14.2
0.75826,0.15026,0.27277,0.57277,4.3813,38.953,2.1809,14.25
0.75873,0.14964,0.27284,0.57227,4.1537,38.903,2.2926,14.3
0.75923,0.14881,0.2721,0.57218,3.9274,38.854,2.4033,14.35
0.75963,0.14796,0.27206,0.57188,3.7026,38.805,2.5137,14.4
0.75988,0.14718,0.27193,0.57181,3.4789,38.755,2.6243,14.45
0.76053,0.14625,0.27143,0.57143,3.2566,38.705,2.7343,14.5
0.76097,0.14583,0.27109,0.57111,3.0359,38.656,2.8432,14.55
0.76142,0.14494,0.27033,0.57109,2.8168,38.606,2.9515,14.6
0.76176,0.14429,0.27034,0.5708,2.5992,38.556,3.0588,14.65
0.76205,0.14369,0.27011,0.57068,2.3833,38.506,3.1657,14.7
0.76238,0.14281,0.26988,0.57057,2.1688,38.457,3.2719,14.75
0.76275,0.14209,0.26966,0.57035,1.9559,38.406,3.3772,14.8
0.76324,0.14118,0.26944,0.57002,1.7451,38.357,3.4808,14.85
0.76369,0.14064,0.26878,0.56987,1.5354,38.307,3.5846,14.9
0.76407,0.13987,0.2687,0.56959,1.3276,38.257,3.6868,14.95
0.76457,0.13906,0.26794,0.56948,1.1216,38.207,3.7876,15
0.76494,0.13836,0.26766,0.56929,0.91722,38.157,3.8874,15.05
0.76529,0.13756,0.26747,0.56909,0.71472,38.108,3.9858,15.1
0.76561,0.13687,0.26707,0.56901,0.51394,38.057,4.0836,15.15
0.76631,0.13597,0.26677,0.56844,0.31528,38.008,4.1799,15.2
0.76654,0.1355,0.26636,0.56843,0.11817,37.958,4.2747,15.25
0.767,0.13475,0.26625,0.56804,-0.076651,37.907,4.3679,15.3
0.76756,0.13425,0.26592,0.56755,-0.26951,37.858,4.4595,15.35
0.76812,0.13317,0.26543,0.56727,-0.46016,37.808,4.5501,15.4
0.76833,0.13254,0.26546,0.56712,-0.64907,37.758,4.6391,15.45
0.76863,0.13213,0.2651,0.56698,-0.83597,37.708,4.7267,15.5
0.7692,0.13125,0.2647,0.56661,-1.0204,37.658,4.8126,15.55
0.7695,0.13037,0.26434,0.56656,-1.2029,37.607,4.8966,15.6
0.76999,0.12986,0.2639,0.56623,-1.3834,37.557,4.9793,15.65
0.77034,0.12892,0.26365,0.56609,-1.5616,37.507,5.0598,15.7
0.77071,0.12811,0.2633,0.56592,-1.7378,37.457,5.1386,15.75
0.77121,0.12727,0.26284,0.56564,-1.9113,37.407,5.216,15.8
0.77146,0.12646,0.26253,0.56562,-2.0828,37.357,5.291,15.85
0.77211,0.12572,0.26203,0.56513,-2.252,37.307,5.3642,15.9
0.77224,0.12519,0.2619,0.56514,-2.4187,37.257,5.4355,15.95
0.77266,0.12458,0.26156,0.56485,-2.5833,37.207,5.5052,16
0.7733,0.12333,0.26082,0.56459,-2.7458,37.157,5.5725,16.05
0.77356,0.12255,0.26086,0.56439,-2.9056,37.107,5.638,16.1
0.77387,0.12212,0.26075,0.56412,-3.0629,37.057,5.7014,16.15
0.77439,0.12135,0.26019,0.56382,-3.2178,37.007,5.7626,16.2
0.7747,0.12055,0.25997,0.56367,-3.3704,36.957,5.8219,16.25
0.77501,0.11987,0.25965,0.56354,-3.5207,36.907,5.8786,16.3
0.77549,0.11918,0.25914,0.56325,-3.6683,36.858,5.9332,16.35
0.77594,0.11868,0.25893,0.56284,-3.8132,36.808,5.9857,16.4
0.77636,0.11798,0.25867,0.56252,-3.9554,36.758,6.0363,16.45
0.77676,0.11706,0.25839,0.5623,-4.0949,36.708,6.0841,16.5
0.77697,0.11621,0.25795,0.56237,-4.232,36.658,6.1297,16.55
0.77748,0.1156,0.25787,0.56184,-4.3667,36.608,6.173,16.6
0.77784,0.11448,0.25734,0.56181,-4.4987,36.558,6.2137,16.65
0.7782,0.11407,0.25679,0.56166,-4.628,36.509,6.2523,16.7
0.77843,0.11333,0.25652,0.5616,-4.7545,36.459,6.2887,16.75
0.77877,0.11248,0.2562,0.56145,-4.8784,36.41,6.3223,16.8
0.77934,0.11162,0.25582,0.56101,-4.9996,36.36,6.3539,16.85
0.77981,0.11099,0.25563,0.56056,-5.1184,36.31,6.383,16.9
0.78022,0.11036,0.25529,0.56028,-5.2343,36.261,6.4092,16.95
0.78082,0.10948,0.25479,0.55983,-5.3471,36.211,6.4333,17
0.78101,0.1085,0.25482,0.55975,-5.4574,36.162,6.4548,17.05
0.78129,0.10781,0.2543,0.55973,-5.5645,36.112,6.4738,17.1
0.78169,0.10708,0.2539,0.5595,-5.669,36.063,6.4904,17.15
0.78222,0.10627,0.25362,0.55903,-5.7704,36.013,6.5047,17.2
0.78261,0.10534,0.25319,0.55886,-5.8691,35.963,6.5163,17.25
0.78301,0.10483,0.25305,0.55846,-5.9649,35.914,6.5252,17.3
0.78335,0.10409,0.25252,0.55835,-6.0579,35.865,6.5313,17.35
0.78364,0.10348,0.25211,0.55825,-6.148,35.815,6.5352,17.4
0.78399,0.10281,0.25215,0.55787,-6.2354,35.766,6.5368,17.45
0.78443,0.10193,0.25154,0.55769,-6.3196,35.717,6.5355,17.5
0.78468,0.10129,0.25122,0.55759,-6.4009,35.667,6.5317,17.55
0.78509,0.1004,0.25088,0.55732,-6.4791,35.618,6.5257,17.6
0.78553,0.099821,0.25046,0.557,-6.5546,35.57,6.517,17.65
0.78612,0.098876,0.24998,0.55655,-6.6269,35.52,6.5063,17.7
0.78639,0.098056,0.24976,0.55641,-6.6964,35.471,6.4928,17.75
0.78672,0.097248,0.24973,0.5561,-6.7627,35.422,6.4763,17.8
0.78701,0.096594,0.24957,0.55588,-6.8263,35.374,6.4578,17.85
0.78752,0.095758,0.24905,0.55553,-6.8868,35.325,6.4364,17.9
0.78771,0.095304,0.24842,0.55562,-6.9438,35.276,6.4127,17.95
0.78797,0.09445,0.24817,0.55551,-6.9982,35.227,6.3868,18
0.78844,0.093617,0.24806,0.55504,-7.0494,35.179,6.3582,18.05
0.78878,0.092912,0.24768,0.55485,-7.0973,35.13,6.3272,18.1
0.78915,0.092187,0.24728,0.55461,-7.1422,35.081,6.2934,18.15
0.78956,0.091459,0.24695,0.5543,-7.1841,35.033,6.2576,18.2
0.79001,0.090864,0.24675,0.55384,-7.2231,34.985,6.2194,18.25
0.79051,0.089975,0.24651,0.55338,-7.259,34.936,6.1784,18.3
0.7908,0.089164,0.24619,0.55325,-7.2919,34.888,6.1354,18.35
0.79101,0.088128,0.24603,0.55318,-7.3212,34.84,6.09,18.4
0.79148,0.087445,0.24555,0.55283,-7.3477,34.792,6.0421,18.45
0.79191,0.086795,0.24496,0.55258,-7.371,34.744,5.9924,18.5
0.7923,0.086173,0.24465,0.55226,-7.3913,34.696,5.9403,18.55
0.79263,0.085411,0.24432,0.55205,-7.4084,34.648,5.8858,18.6
